user_id,date,bedtime_hour,wake_time_hour,sleep_duration_hours,time_in_bed_hours,sleep_latency_min,wake_episodes,caffeine_after_16,screen_time_before_bed_min,stress_level,exercise_minutes,sleep_efficiency,sleep_quality_score,felt_rested,app_opened,sleep_log_completed,insight_viewed,coach_message_sent,plan_completed
U0116,2026-03-30,23.0,5.9,6.18,6.9,42.8,0,0,131.3,7.6,24.5,0.897,36,0,1,1,0,0,0
U0116,2026-03-31,23.96,6.41,5.35,6.45,44.7,4,0,127.4,9.4,41.1,0.83,26,0,0,0,0,0,0
U0117,2026-01-01,24.52,9.21,7.73,8.69,32.1,3,0,76.7,5.7,46.8,0.89,48,0,1,1,1,1,0
U0117,2026-01-02,23.47,7.83,7.48,8.36,35.5,3,0,120.7,6.0,18.9,0.894,49,0,1,0,0,0,0
U0117,2026-01-03,24.31,9.3,8.21,8.99,26.1,3,0,84.1,3.9,37.7,0.913,57,1,0,0,0,0,0
U0117,2026-01-04,25.15,9.28,7.05,8.13,58.7,1,1,112.0,3.9,84.9,0.867,44,0,1,1,1,1,1
U0117,2026-01-05,24.4,8.34,6.75,7.94,47.5,3,1,86.2,4.7,76.2,0.85,36,0,1,1,0,0,0
U0117,2026-01-06,23.9,8.04,7.4,8.15,38.4,2,0,109.5,6.5,69.3,0.908,58,0,1,1,0,0,0
U0117,2026-01-07,24.09,8.95,8.31,8.87,27.4,1,0,88.5,3.5,51.5,0.938,56,0,1,1,1,1,0
U0117,2026-01-08,24.91,9.19,7.59,8.28,29.1,2,0,81.2,6.5,54.1,0.917,52,0,1,1,0,0,0
U0117,2026-01-09,23.57,6.47,5.88,6.9,48.3,2,0,121.5,7.2,47.3,0.853,35,0,1,1,0,0,0
U0117,2026-01-10,24.51,8.92,7.43,8.41,34.8,3,0,112.9,5.8,53.6,0.883,51,0,1,1,0,0,0
U0117,2026-01-11,25.59,10.95,8.8,9.36,28.6,1,0,44.1,4.2,32.0,0.94,62,0,1,1,0,0,0
U0117,2026-01-12,23.67,6.98,6.54,7.31,46.2,0,0,166.0,4.5,43.8,0.895,43,1,1,0,1,1,0
U0117,2026-01-13,23.13,6.84,6.63,7.7,54.0,2,1,151.7,4.6,23.2,0.861,35,0,1,1,0,0,0
U0117,2026-01-14,23.63,7.25,6.84,7.62,42.2,1,0,113.5,3.4,41.3,0.898,54,0,1,0,0,0,0
U0117,2026-01-15,24.57,9.22,7.94,8.65,42.6,0,0,120.5,3.5,36.8,0.918,56,1,1,1,1,1,0
U0117,2026-01-16,22.92,6.39,6.81,7.47,33.2,1,0,77.4,5.0,49.6,0.912,54,0,0,0,0,0,0
U0117,2026-01-17,24.07,8.16,7.31,8.09,37.3,2,0,46.6,3.2,29.9,0.903,47,0,0,0,0,0,0
U0117,2026-01-18,24.74,9.24,7.33,8.5,49.0,3,1,106.8,6.7,43.6,0.863,45,0,0,0,0,0,0
U0117,2026-01-19,24.22,8.7,7.41,8.48,55.6,1,1,108.3,4.4,67.0,0.874,44,0,0,0,0,0,0
U0117,2026-01-20,23.13,6.59,6.62,7.46,41.4,2,1,66.2,2.9,58.9,0.887,44,0,1,1,1,1,0
U0117,2026-01-21,24.13,8.04,7.42,7.91,29.4,0,0,97.0,3.7,75.8,0.938,57,0,1,0,0,0,0
U0117,2026-01-22,23.62,8.33,8.18,8.72,24.4,1,0,156.9,3.1,53.6,0.939,52,0,0,0,0,0,0
U0117,2026-01-23,24.14,7.44,6.75,7.3,24.3,1,0,94.2,1.7,21.9,0.925,39,0,1,1,1,0,0
U0117,2026-01-24,23.44,7.1,6.81,7.66,45.7,1,0,170.5,4.7,50.7,0.889,38,0,1,0,0,0,0
U0117,2026-01-25,24.67,7.18,5.8,6.51,35.6,1,0,67.3,6.2,25.5,0.891,44,0,0,0,0,0,0
U0117,2026-01-26,24.02,8.92,7.82,8.9,47.6,2,0,86.3,6.3,31.3,0.878,60,0,0,0,0,0,0
U0117,2026-01-27,24.26,7.92,6.75,7.66,37.9,2,0,143.5,5.3,82.6,0.882,47,0,0,0,0,0,0
U0117,2026-01-28,23.76,7.06,6.75,7.3,32.7,0,0,115.4,6.6,71.4,0.925,45,0,1,1,1,1,1
U0117,2026-01-29,23.78,7.67,7.43,7.89,27.4,0,0,151.5,2.2,54.5,0.942,59,0,0,0,0,0,0
U0117,2026-01-30,23.28,7.19,7.08,7.91,32.3,2,0,72.8,3.3,38.1,0.894,58,0,1,1,0,0,0
U0117,2026-01-31,24.26,7.95,7.17,7.69,24.8,2,0,142.9,3.6,25.4,0.933,49,0,1,0,0,0,0
U0117,2026-02-01,23.93,8.03,7.35,8.11,36.5,2,0,138.7,4.8,53.7,0.907,47,0,0,0,0,0,0
U0117,2026-02-02,24.41,9.15,8.0,8.73,26.7,2,0,86.7,5.0,46.0,0.916,57,1,1,0,1,0,0
U0117,2026-02-03,24.0,7.87,6.74,7.87,52.0,2,1,166.6,5.6,90.6,0.856,40,0,1,0,0,0,0
U0117,2026-02-04,24.24,7.74,6.81,7.5,31.9,1,0,106.2,6.7,47.7,0.908,45,0,1,0,0,0,0
U0117,2026-02-05,23.53,6.92,6.88,7.39,24.1,1,0,106.0,4.0,41.4,0.931,48,0,0,0,0,0,0
U0117,2026-02-06,23.57,7.81,7.43,8.25,30.3,5,0,121.7,4.6,55.9,0.901,52,0,1,1,1,1,0
U0117,2026-02-07,23.99,7.89,7.45,7.9,11.6,2,0,83.8,3.9,51.0,0.944,44,0,1,1,0,0,0
U0117,2026-02-08,25.01,9.13,7.43,8.12,41.1,0,0,178.3,6.1,51.0,0.916,53,0,0,0,0,0,0
U0117,2026-02-09,24.11,8.7,8.28,8.59,12.3,1,0,32.1,2.0,25.0,0.965,74,1,1,1,0,0,0
U0117,2026-02-10,24.06,7.38,6.78,7.33,32.5,0,0,163.6,3.5,59.8,0.926,56,0,1,1,0,0,0
U0117,2026-02-11,23.28,5.75,5.8,6.47,39.9,0,0,184.2,7.4,29.1,0.897,41,0,1,0,0,0,0
U0117,2026-02-12,24.56,8.7,7.96,8.14,11.1,0,0,78.0,2.7,69.7,0.977,79,1,1,1,0,0,0
U0117,2026-02-13,23.73,7.11,6.75,7.38,31.3,1,0,114.1,6.1,57.7,0.915,44,1,0,0,0,0,0
U0117,2026-02-14,24.44,6.72,5.62,6.28,39.6,0,0,123.8,5.5,32.1,0.895,33,0,0,0,0,0,0
U0117,2026-02-15,24.87,8.66,7.33,7.78,22.3,1,0,141.8,5.6,72.4,0.942,63,0,1,1,1,1,0
U0117,2026-02-16,24.31,7.68,6.67,7.37,33.5,2,0,141.7,6.3,65.9,0.905,39,0,1,0,0,0,0
U0117,2026-02-17,23.59,7.75,7.45,8.16,31.8,2,0,157.0,6.1,8.4,0.913,47,0,0,0,0,0,0
U0117,2026-02-18,23.55,7.03,6.66,7.48,34.4,3,0,110.0,6.2,32.8,0.891,41,0,1,1,1,1,0
U0117,2026-02-19,23.86,7.11,6.62,7.25,30.9,1,0,158.9,7.8,66.5,0.913,39,0,0,0,0,0,0
U0117,2026-02-20,24.36,8.3,6.99,7.94,52.5,1,0,126.8,6.1,27.2,0.88,52,0,1,1,0,0,0
U0117,2026-02-21,25.06,8.73,6.44,7.67,54.7,2,1,99.8,6.5,31.3,0.84,35,0,0,0,0,0,0
U0117,2026-02-22,24.88,9.82,8.55,8.94,17.8,1,0,41.4,3.4,96.2,0.956,70,1,1,0,1,1,1
U0117,2026-02-23,24.27,6.43,5.75,6.15,24.3,0,0,80.6,4.8,86.4,0.934,47,0,0,0,0,0,0
U0117,2026-02-24,24.11,8.58,7.89,8.47,29.0,2,0,103.4,5.0,78.7,0.931,63,0,1,0,0,0,0
U0117,2026-02-25,23.44,6.35,6.34,6.91,34.2,0,0,149.9,3.0,1.2,0.918,45,0,0,0,0,0,0
U0117,2026-02-26,22.85,6.96,6.63,8.1,56.7,5,1,49.3,7.1,0.0,0.818,29,0,0,0,0,0,0
U0117,2026-02-27,23.97,6.92,6.26,6.94,41.2,0,0,110.1,6.4,50.0,0.901,33,0,1,1,0,0,0
U0117,2026-02-28,25.43,8.65,6.63,7.22,27.4,2,0,114.6,4.7,84.0,0.918,54,1,1,1,1,1,1
U0117,2026-03-01,24.44,8.92,8.01,8.48,25.0,1,0,87.5,4.0,36.0,0.945,56,0,1,1,1,0,0
U0117,2026-03-02,22.92,6.92,7.63,8.01,19.5,1,0,128.6,2.7,40.8,0.952,58,1,1,1,0,0,0
U0117,2026-03-03,24.22,8.13,6.86,7.91,36.1,3,0,106.4,5.3,44.2,0.868,41,0,1,0,0,0,0
U0117,2026-03-04,25.07,8.58,6.68,7.51,40.6,1,0,166.3,8.3,61.1,0.89,40,0,1,1,0,0,0
U0117,2026-03-05,23.76,7.45,7.13,7.69,33.8,0,0,88.4,5.3,36.3,0.927,59,0,0,0,0,0,0
U0117,2026-03-06,24.12,7.7,6.78,7.58,41.3,1,1,83.8,3.8,41.7,0.894,53,0,0,0,0,0,0
U0117,2026-03-07,25.06,8.6,7.2,7.54,20.0,0,0,95.1,4.7,46.7,0.956,58,0,0,0,0,0,0
U0117,2026-03-08,25.42,10.59,8.18,9.17,46.6,2,0,104.4,7.5,62.7,0.892,60,0,0,0,0,0,0
U0117,2026-03-09,23.86,7.95,7.34,8.09,35.8,1,0,135.8,5.8,32.1,0.907,54,0,1,0,1,1,1
U0117,2026-03-10,23.69,7.54,7.02,7.85,50.2,0,0,137.2,7.3,48.3,0.893,42,0,1,1,1,1,0
U0117,2026-03-11,24.0,7.34,6.84,7.33,29.5,0,0,131.0,6.3,55.2,0.933,50,0,1,1,1,1,0
U0117,2026-03-12,23.2,6.79,7.02,7.59,28.2,1,0,95.1,3.1,37.6,0.925,56,1,0,0,0,0,0
U0117,2026-03-13,24.0,7.21,6.64,7.21,31.4,1,0,58.3,5.9,54.3,0.92,46,0,0,0,0,0,0
U0117,2026-03-14,25.75,9.1,6.72,7.34,32.2,1,0,109.9,4.6,50.1,0.915,46,0,1,0,0,0,0
U0117,2026-03-15,25.4,9.08,6.46,7.68,55.7,4,1,151.9,7.4,11.4,0.841,29,0,1,1,1,0,0
U0117,2026-03-16,23.67,7.02,6.49,7.35,35.7,3,0,136.1,5.7,59.2,0.883,33,0,0,0,0,0,0
U0117,2026-03-17,23.49,7.3,6.92,7.81,43.6,2,0,111.4,7.1,71.5,0.886,36,0,0,0,0,0,0
U0117,2026-03-18,24.4,8.35,7.15,7.95,47.4,0,1,95.3,5.0,30.5,0.9,53,0,0,0,0,0,0
U0117,2026-03-19,24.74,8.29,7.24,7.56,13.9,1,0,72.3,3.1,59.7,0.958,61,0,1,1,0,0,0
U0117,2026-03-20,23.72,7.28,6.94,7.56,33.1,1,0,94.2,7.3,61.0,0.919,45,0,1,1,0,0,0
U0117,2026-03-21,25.68,9.09,6.61,7.41,41.3,1,1,114.5,2.4,92.0,0.891,45,0,1,1,1,1,0
U0117,2026-03-22,24.32,8.9,8.04,8.58,20.2,2,0,114.2,2.5,56.6,0.936,47,0,1,0,0,0,0
U0117,2026-03-23,23.32,7.48,7.42,8.16,37.6,1,0,98.5,4.9,56.7,0.91,43,0,1,1,1,0,0
U0117,2026-03-24,24.8,9.26,7.64,8.45,40.8,1,1,52.2,5.5,15.2,0.904,45,0,0,0,0,0,0
U0117,2026-03-25,23.62,8.33,7.76,8.71,40.7,3,0,51.5,3.8,80.4,0.89,57,0,0,0,0,0,0
U0117,2026-03-26,23.89,7.44,6.94,7.55,29.3,1,0,57.1,4.3,48.7,0.919,45,0,1,1,1,0,0
U0117,2026-03-27,23.71,5.92,5.76,6.21,27.0,0,0,73.1,7.0,36.0,0.928,35,0,0,0,0,0,0
U0117,2026-03-28,24.02,8.32,7.21,8.3,53.1,4,1,105.6,4.7,54.7,0.869,45,0,0,0,0,0,0
U0117,2026-03-29,24.14,7.61,6.95,7.48,31.8,0,0,121.7,4.7,50.7,0.929,56,0,1,1,0,0,0
U0117,2026-03-30,23.44,5.77,5.84,6.33,25.5,1,0,97.3,5.1,21.5,0.924,50,0,0,0,0,0,0
U0117,2026-03-31,23.99,8.18,7.47,8.19,43.4,0,0,151.1,5.3,58.6,0.912,67,1,1,1,1,0,0
U0118,2026-01-01,22.69,6.33,6.37,7.64,54.5,4,1,125.8,7.0,27.6,0.834,22,0,0,0,0,0,0
U0118,2026-01-02,22.27,6.44,7.53,8.17,32.6,1,0,95.8,7.3,30.3,0.922,45,0,1,1,0,0,0
U0118,2026-01-03,21.92,6.08,7.26,8.16,42.7,3,0,117.4,5.7,48.4,0.89,41,0,1,0,0,0,0
U0118,2026-01-04,23.1,8.05,7.89,8.96,45.3,4,0,99.3,4.7,55.8,0.881,48,0,1,0,0,0,0
U0118,2026-01-05,22.75,6.3,6.83,7.55,38.0,1,0,135.9,6.9,53.0,0.905,39,0,0,0,0,0,0
U0118,2026-01-06,23.14,6.46,6.71,7.32,36.6,0,0,174.1,7.9,37.6,0.917,37,0,1,1,0,0,0
U0118,2026-01-07,22.89,6.0,6.05,7.11,44.8,2,0,154.1,7.6,47.0,0.851,36,0,0,0,0,0,0
U0118,2026-01-08,22.18,6.19,7.0,8.01,37.8,4,0,119.3,7.2,44.0,0.874,40,0,0,0,0,0,0
U0118,2026-01-09,22.81,6.89,6.9,8.09,71.1,0,1,167.1,7.6,21.0,0.854,30,0,0,0,0,0,0
U0118,2026-01-10,23.39,7.59,7.39,8.21,39.4,2,0,175.2,7.6,57.3,0.9,52,0,1,1,1,0,0
U0118,2026-01-11,22.82,5.77,5.74,6.95,66.2,1,1,138.5,7.2,23.2,0.827,29,0,0,0,0,0,0
U0118,2026-01-12,23.18,7.31,7.24,8.14,44.1,1,0,130.9,8.3,59.6,0.89,45,0,0,0,0,0,0
U0118,2026-01-13,21.46,5.39,7.1,7.93,31.4,2,0,150.4,7.0,53.7,0.895,32,0,1,0,0,0,0
U0118,2026-01-14,23.36,5.59,5.31,6.23,54.9,0,0,199.1,10.0,14.4,0.853,24,0,0,0,0,0,0
U0118,2026-01-15,21.45,5.84,7.03,8.39,72.1,1,1,63.2,7.2,49.0,0.838,52,0,1,1,1,1,0
U0118,2026-01-16,21.89,5.44,6.6,7.55,54.0,1,1,57.8,5.1,45.6,0.874,42,0,0,0,0,0,0
U0118,2026-01-17,23.63,8.55,7.86,8.92,49.1,2,1,125.3,4.8,47.1,0.882,50,0,1,1,1,0,0
U0118,2026-01-18,23.03,6.12,5.92,7.09,63.7,1,1,89.8,7.9,37.8,0.836,27,0,0,0,0,0,0
U0118,2026-01-19,22.4,5.72,6.53,7.31,41.3,1,0,108.3,7.2,53.2,0.893,48,0,1,0,0,0,0
U0118,2026-01-20,23.3,7.06,7.15,7.75,36.0,0,0,35.0,3.9,56.8,0.923,45,1,1,1,1,1,0
U0118,2026-01-21,23.36,6.69,6.11,7.33,52.3,3,0,103.0,6.5,54.0,0.833,29,0,0,0,0,0,0
U0118,2026-01-22,23.22,7.14,6.87,7.92,44.2,2,0,186.4,6.8,35.2,0.868,39,0,1,1,0,0,0
U0118,2026-01-23,22.2,6.04,7.34,7.84,23.1,1,0,95.0,5.4,37.5,0.936,49,0,0,0,0,0,0
U0118,2026-01-24,23.57,7.35,6.77,7.78,42.0,3,0,151.2,6.4,62.9,0.869,45,0,1,1,0,0,0
U0118,2026-01-25,23.98,7.46,6.76,7.48,38.1,1,0,154.5,6.7,28.7,0.904,36,0,1,1,1,0,0
U0118,2026-01-26,22.62,6.79,7.14,8.17,48.1,2,0,89.8,8.2,64.6,0.874,32,0,1,0,1,1,1
U0118,2026-01-27,22.62,6.17,6.92,7.55,33.6,1,0,135.5,5.8,52.7,0.917,37,0,1,1,0,0,0
U0118,2026-01-28,23.23,7.11,6.9,7.88,53.4,1,1,87.8,6.8,38.9,0.876,40,0,1,1,1,0,0
U0118,2026-01-29,22.48,5.75,6.83,7.27,18.6,1,0,78.3,3.4,29.8,0.94,59,1,1,1,0,0,0
U0118,2026-01-30,22.46,5.47,6.26,7.02,34.4,2,0,122.0,6.7,20.2,0.892,30,0,1,1,0,0,0
U0118,2026-01-31,22.95,6.27,6.89,7.32,25.9,0,0,123.7,6.7,44.6,0.941,52,0,0,0,0,0,0
U0118,2026-02-01,22.07,5.18,6.48,7.11,38.0,0,1,125.5,6.8,60.5,0.911,52,0,1,0,0,0,0
U0118,2026-02-02,23.1,6.28,6.68,7.17,29.6,0,0,172.5,4.9,52.8,0.931,51,0,0,0,0,0,0
U0118,2026-02-03,22.01,6.01,7.42,8.0,25.4,1,0,46.6,6.1,49.5,0.928,57,0,0,0,0,0,0
U0118,2026-02-04,21.96,7.42,8.7,9.47,38.1,1,0,70.8,4.0,75.2,0.919,68,0,1,1,0,0,0
U0118,2026-02-05,22.24,6.35,7.04,8.11,48.8,2,1,28.0,4.3,39.3,0.868,43,0,1,0,0,0,0
U0118,2026-02-06,22.6,6.41,6.62,7.81,52.3,2,1,170.2,5.8,39.7,0.849,32,0,1,0,1,1,0
U0118,2026-02-07,22.76,6.05,6.39,7.29,46.6,2,1,115.9,5.5,53.9,0.877,37,0,0,0,0,0,0
U0118,2026-02-08,22.33,6.58,7.51,8.26,38.0,2,0,91.2,4.9,64.7,0.91,48,0,1,0,1,1,1
U0118,2026-02-09,22.23,6.09,7.1,7.86,30.1,2,0,161.3,5.7,62.7,0.903,47,0,1,0,0,0,0
U0118,2026-02-10,22.46,5.98,6.22,7.52,65.1,3,1,113.9,7.0,55.1,0.826,24,0,1,1,0,0,0
U0118,2026-02-11,22.19,6.54,7.86,8.35,22.4,1,0,90.0,5.6,48.4,0.942,54,0,1,1,0,0,0
U0118,2026-02-12,22.33,6.95,7.59,8.62,54.5,1,0,167.0,5.6,36.8,0.881,49,1,0,0,0,0,0
U0118,2026-02-13,22.3,6.42,7.57,8.12,32.9,0,0,115.1,5.4,54.8,0.933,59,0,1,1,0,0,0
U0118,2026-02-14,23.15,7.18,6.9,8.03,60.8,2,1,168.5,9.2,10.9,0.859,17,0,1,0,0,0,0
U0118,2026-02-15,22.91,7.13,7.37,8.21,45.1,1,0,180.5,8.5,53.0,0.898,35,0,1,1,0,0,0
U0118,2026-02-16,22.4,6.93,8.1,8.53,20.7,1,0,123.3,2.3,114.0,0.949,66,0,1,1,1,1,1
U0118,2026-02-17,22.43,6.03,6.51,7.61,59.0,2,1,136.9,5.8,50.9,0.857,29,0,1,1,0,0,0
U0118,2026-02-18,21.59,4.09,6.18,6.49,18.5,0,0,146.7,7.2,45.6,0.953,50,0,0,0,0,0,0
U0118,2026-02-19,22.25,6.04,7.17,7.78,25.5,3,0,76.4,5.2,58.0,0.921,56,1,0,0,0,0,0
U0118,2026-02-20,21.92,5.16,6.85,7.23,22.8,0,0,142.5,5.2,71.1,0.948,64,0,1,1,0,0,0
U0118,2026-02-21,22.71,6.84,7.39,8.13,44.5,0,0,147.3,7.7,74.6,0.909,53,0,1,1,1,1,0
U0118,2026-02-22,23.32,6.25,6.21,6.93,37.9,1,0,150.0,6.0,48.6,0.895,29,0,1,0,1,1,1
U0118,2026-02-23,22.73,6.66,7.19,7.93,29.2,3,0,126.1,4.1,37.5,0.906,45,0,0,0,0,0,0
U0118,2026-02-24,22.31,5.9,6.89,7.59,39.0,1,0,173.5,6.8,52.8,0.907,35,0,1,0,0,0,0
U0118,2026-02-25,22.15,6.7,7.87,8.55,40.7,0,0,133.3,8.0,49.7,0.921,48,0,0,0,0,0,0
U0118,2026-02-26,22.08,5.22,6.5,7.15,33.0,1,0,141.1,7.4,81.0,0.91,35,0,1,1,1,1,1
U0118,2026-02-27,21.83,5.72,7.07,7.89,49.4,0,0,108.2,4.3,56.7,0.896,50,0,1,1,0,0,0
U0118,2026-02-28,23.07,7.34,7.49,8.27,38.8,2,0,142.4,6.3,73.4,0.905,45,0,1,1,1,1,1
U0118,2026-03-01,22.62,7.69,8.03,9.06,43.4,3,0,128.1,4.7,34.9,0.886,58,0,1,1,0,0,0
U0118,2026-03-02,21.85,4.91,6.02,7.06,44.0,3,0,121.2,8.1,75.6,0.853,25,0,0,0,0,0,0
U0118,2026-03-03,21.97,7.26,8.05,9.28,59.4,3,1,116.7,6.4,52.0,0.867,40,0,1,1,0,0,0
U0118,2026-03-04,22.37,7.57,8.61,9.2,27.6,1,0,91.8,5.9,50.4,0.936,54,0,1,1,0,0,0
U0118,2026-03-05,22.22,5.81,6.9,7.59,38.0,1,0,176.8,4.9,57.3,0.909,45,0,1,1,0,0,0
U0118,2026-03-06,21.78,6.64,7.79,8.85,49.1,3,1,90.4,6.6,50.0,0.88,46,0,0,0,0,0,0
U0118,2026-03-07,22.54,6.31,7.34,7.77,20.8,1,0,110.0,5.6,69.1,0.945,40,0,0,0,0,0,0
U0118,2026-03-08,22.74,5.88,6.11,7.14,50.5,2,0,133.4,9.6,18.9,0.856,36,0,0,0,0,0,0
U0118,2026-03-09,21.94,5.35,6.56,7.41,32.1,4,0,103.5,7.2,75.0,0.886,33,0,1,1,0,0,0
U0118,2026-03-10,22.03,6.01,7.06,7.98,42.6,3,1,32.8,5.9,50.0,0.885,50,0,1,1,0,0,0
U0118,2026-03-11,21.75,4.22,5.85,6.47,37.2,0,0,163.5,6.2,13.3,0.904,25,0,0,0,0,0,0
U0118,2026-03-12,22.53,6.43,7.55,7.9,21.5,0,0,175.4,4.0,58.5,0.955,59,0,1,0,1,1,0
U0118,2026-03-13,23.78,7.59,6.65,7.8,47.9,4,0,108.1,6.8,43.2,0.853,32,0,0,0,0,0,0
U0118,2026-03-14,22.18,7.2,7.87,9.02,51.4,2,0,204.3,6.6,71.0,0.872,48,0,1,1,1,1,0
U0118,2026-03-15,23.45,7.56,7.54,8.12,34.5,0,0,112.3,4.9,62.1,0.929,45,0,1,0,1,0,0
U0118,2026-03-16,23.45,6.87,6.74,7.41,29.6,3,0,137.7,6.5,61.0,0.91,34,0,1,1,0,0,0
U0118,2026-03-17,22.18,5.45,6.53,7.26,38.1,1,1,49.9,6.7,49.2,0.899,41,0,0,0,0,0,0
U0118,2026-03-18,23.02,6.52,6.83,7.51,31.0,1,0,94.6,5.2,61.6,0.91,53,0,0,0,0,0,0
U0118,2026-03-19,22.24,6.8,7.93,8.56,32.9,1,0,88.4,4.0,50.4,0.926,57,1,1,0,1,0,0
U0118,2026-03-20,21.9,5.76,6.88,7.86,52.0,1,1,134.7,6.4,51.5,0.875,38,0,0,0,0,0,0
U0118,2026-03-21,22.47,7.04,7.88,8.56,34.6,1,0,61.0,4.9,91.5,0.92,64,1,1,1,0,0,0
U0118,2026-03-22,22.56,6.58,7.53,8.01,25.4,1,0,108.2,4.2,68.4,0.939,55,0,0,0,0,0,0
U0118,2026-03-23,22.44,6.89,7.62,8.46,50.5,0,0,110.1,7.5,28.3,0.9,53,0,1,1,0,0,0
U0118,2026-03-24,22.48,6.82,7.22,8.34,57.7,3,1,128.7,8.2,75.4,0.865,30,0,0,0,0,0,0
U0118,2026-03-25,21.82,5.08,6.69,7.27,34.9,0,0,154.0,8.0,42.1,0.92,42,0,1,0,0,0,0
U0118,2026-03-26,22.28,4.92,5.88,6.64,39.7,1,0,155.7,7.9,43.0,0.885,29,0,1,0,0,0,0
U0118,2026-03-27,21.62,5.11,6.33,7.49,65.3,1,1,172.5,5.3,49.4,0.844,41,0,0,0,0,0,0
U0118,2026-03-28,22.88,7.07,7.62,8.18,29.1,1,0,111.1,3.6,49.3,0.93,58,1,1,1,1,1,0
U0118,2026-03-29,23.8,7.24,7.19,7.44,15.0,0,0,63.1,6.0,47.3,0.966,51,0,0,0,0,0,0
U0118,2026-03-30,21.85,5.57,6.39,7.73,62.8,2,1,150.0,7.5,57.3,0.827,32,0,0,0,0,0,0
U0118,2026-03-31,22.0,6.63,7.87,8.63,45.3,0,1,44.7,3.3,78.1,0.912,54,0,1,1,0,0,0
U0119,2026-01-01,22.55,6.71,7.54,8.15,29.2,2,0,117.4,6.8,49.6,0.925,44,0,0,0,0,0,0
U0119,2026-01-02,22.64,7.01,7.74,8.38,31.4,1,0,162.6,4.9,78.4,0.924,46,0,0,0,0,0,0
U0119,2026-01-03,23.19,6.33,6.02,7.14,57.1,2,1,140.4,6.5,20.0,0.844,27,0,1,1,0,0,0
U0119,2026-01-04,23.4,8.01,7.81,8.61,25.0,3,0,93.6,4.9,43.5,0.907,44,0,1,1,0,0,0
U0119,2026-01-05,24.54,8.29,6.66,7.75,59.8,1,1,92.9,6.3,23.9,0.859,35,0,0,0,0,0,0
U0119,2026-01-06,23.29,7.21,7.02,7.93,54.3,0,1,63.1,2.5,53.1,0.886,49,0,0,0,0,0,0
U0119,2026-01-07,22.87,5.98,6.48,7.11,27.9,2,0,152.0,5.1,46.7,0.911,39,0,0,0,0,0,0
U0119,2026-01-08,24.19,8.73,8.16,8.54,13.6,1,0,58.1,1.0,18.2,0.955,61,0,1,1,0,0,0
U0119,2026-01-09,23.87,7.49,6.92,7.62,35.2,2,0,158.5,5.6,52.0,0.908,45,0,1,0,1,1,0
U0119,2026-01-10,23.27,7.83,8.11,8.56,27.1,0,0,107.3,7.5,35.3,0.947,60,0,1,1,0,0,0
U0119,2026-01-11,24.22,8.11,6.96,7.89,46.4,2,0,191.0,8.0,3.5,0.882,37,0,0,0,0,0,0
U0119,2026-01-12,23.53,6.94,6.34,7.41,50.4,2,1,96.8,5.7,51.8,0.856,38,0,1,1,1,0,0
U0119,2026-01-13,23.65,7.76,7.32,8.11,38.7,1,0,145.8,6.6,35.5,0.902,44,0,0,0,0,0,0
U0119,2026-01-14,24.02,7.31,6.47,7.29,38.0,2,1,142.6,4.0,75.1,0.888,29,0,0,0,0,0,0
U0119,2026-01-15,23.13,7.63,7.57,8.5,40.0,2,1,52.3,6.7,74.3,0.89,64,0,1,0,0,0,0
U0119,2026-01-16,23.6,7.33,7.15,7.73,26.9,1,0,94.6,4.2,37.1,0.926,52,0,0,0,0,0,0
U0119,2026-01-17,23.85,7.99,7.07,8.14,30.9,4,0,122.6,5.5,56.1,0.869,42,0,1,0,1,1,1
U0119,2026-01-18,23.61,8.47,8.24,8.86,37.6,0,0,97.1,6.6,51.4,0.929,68,0,1,1,1,0,0
U0119,2026-01-19,22.96,6.8,7.02,7.84,36.1,2,0,135.5,5.8,39.5,0.895,48,0,0,0,0,0,0
U0119,2026-01-20,23.52,6.43,6.46,6.91,27.3,0,0,96.9,5.9,32.7,0.934,42,0,0,0,0,0,0
U0119,2026-01-21,23.17,6.91,7.38,7.74,18.1,1,0,108.9,3.1,69.0,0.953,61,1,1,0,0,0,0
U0119,2026-01-22,23.88,7.54,6.83,7.66,42.1,1,0,122.5,5.3,49.3,0.892,46,0,0,0,0,0,0
U0119,2026-01-23,22.62,7.51,8.3,8.89,35.1,0,0,72.5,5.7,54.9,0.934,67,1,1,1,0,0,0
U0119,2026-01-24,24.26,7.54,6.28,7.29,46.9,2,0,124.7,6.1,50.1,0.862,45,0,0,0,0,0,0
U0119,2026-01-25,23.88,8.82,8.56,8.94,15.4,1,0,81.8,2.6,19.1,0.957,53,0,1,1,0,0,0
U0119,2026-01-26,23.58,7.37,7.24,7.79,29.7,1,0,104.2,5.1,56.1,0.929,61,0,1,1,0,0,0
U0119,2026-01-27,22.36,7.22,8.37,8.86,10.2,2,0,58.1,3.7,73.7,0.945,59,1,1,1,0,0,0
U0119,2026-01-28,23.04,6.87,6.75,7.83,37.1,3,0,132.0,7.4,31.4,0.862,32,0,0,0,0,0,0
U0119,2026-01-29,23.52,7.57,7.08,8.05,39.6,3,1,71.5,5.4,66.4,0.88,38,0,1,0,0,0,0
U0119,2026-01-30,22.72,5.26,5.83,6.53,42.3,0,0,177.1,4.9,33.3,0.892,28,0,1,1,0,0,0
U0119,2026-01-31,24.45,9.47,8.64,9.02,23.0,0,0,83.6,4.6,44.2,0.957,73,0,1,1,0,0,0
